,vehicle_number,data_type,created_timestamp,lat,long,data_timestamp,vehicle_mode,odometer,speed,soc,dte,ac_status
876,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 5:13,,,,,,
877,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:50,Idle,22628,0,98,137,Off
878,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:51,FC,28280,0,87,122,Off
879,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.43546632,77.04818853,31-01-20 14:03,,,,,,
880,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.49702123,77.0826357,01-02-20 6:50,,,,,,
881,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.4096896,77.00043227,01-02-20 6:49,,,,,,
882,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.43450358,77.10569995,01-02-20 6:51,,,,,,
883,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:51,28.4635522,77.50695962,01-02-20 5:13,,,,,,
884,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:50,,,,,,
885,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:50,,,,,,
886,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:51,,,,,,
887,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,31-01-20 17:12,,,,,,
888,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:51,,,01-02-20 6:51,,,,,,
889,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:49,Idle,20283,0,100,140,Off
890,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,31-01-20 14:03,Idle,32051,0,42,56,Off
891,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
892,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
893,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:51,Drive,38587,27,43,58,On
894,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:49,Idle,38022,0,100,140,Off
895,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:51,Idle,30538,0,100,139,Off
896,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:50,Idle,21741,0,100,139,Off
897,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:50,FC,33000,0,99,138,Off
898,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,31-01-20 17:12,Drive,29305,1,1,0,Off
899,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:51,,,01-02-20 6:51,Idle,32614,0,100,140,Off
900,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:25,,,,,,
901,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
902,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.49569108,77.08496838,01-02-20 6:47,,,,,,
903,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:47,,,,,,
904,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.49527758,77.08536488,01-02-20 6:48,,,,,,
905,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.4096868,77.0004345,01-02-20 6:47,,,,,,
906,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:49,,,,,,
907,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:48,,,,,,
908,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:49,,,,,,
909,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.4635522,77.50695962,01-02-20 5:13,,,,,,
910,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.43450358,77.10569995,01-02-20 6:49,,,,,,
911,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.49702123,77.0826357,01-02-20 6:48,,,,,,
912,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:47,Idle,38022,0,100,140,Off
913,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.46433063,77.50894707,01-02-20 6:25,,,,,,
914,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.55977428,77.35714775,01-02-20 6:49,,,,,,
915,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.43546632,77.04818853,31-01-20 14:03,,,,,,
916,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,31-01-20 17:12,,,,,,
917,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:48,,,,,,
918,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:49,,,,,,
919,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:47,,,,,,
920,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:48,,,,,,
921,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:48,FC,33000,0,99,138,Off
922,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:49,Drive,38586,16.1,44,59,On
923,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.49682235,77.08269935,01-02-20 6:48,,,,,,
924,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.49601123,77.08426122,01-02-20 6:47,,,,,,
925,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.49718135,77.0828334,01-02-20 6:48,,,,,,
926,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.49671335,77.0839326,01-02-20 6:49,,,,,,
927,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:49,0,0,01-02-20 6:49,,,,,,
928,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:47,,,,,,
929,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:49,,,,,,
930,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,31-01-20 14:03,,,,,,
931,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 5:13,,,,,,
932,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:49,,,01-02-20 6:48,,,,,,
933,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:49,28.49702273,77.0827055,31-01-20 17:12,,,,,,
934,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:49,Idle,30538,0,100,139,Off
935,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:49,Idle,32614,0,100,140,Off
936,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:48,Idle,21741,0,100,139,Off
937,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,31-01-20 17:12,Drive,29305,1,1,0,Off
938,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:47,Idle,20283,0,100,140,Off
939,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:48,Idle,30857,0,100,140,Off
940,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:47,Idle,31632,0,51,66,Off
941,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:49,FC,28280,0,86,120,Off
942,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
943,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,01-02-20 6:48,Idle,22628,0,98,137,Off
944,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:49,,,31-01-20 14:03,Idle,32051,0,42,56,Off
945,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.46433063,77.50894707,01-02-20 6:25,,,,,,
946,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:46,,,,,,
947,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.56040623,77.3571839,01-02-20 6:47,,,,,,
948,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:47,,,,,,
949,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:45,,,,,,
950,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.49569108,77.08496838,01-02-20 6:45,,,,,,
951,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.40968707,77.000438,01-02-20 6:45,,,,,,
952,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.49601123,77.08426122,01-02-20 6:45,,,,,,
953,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.43450358,77.10569995,01-02-20 6:47,,,,,,
954,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.49718135,77.0828334,01-02-20 6:46,,,,,,
955,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.49682235,77.08269935,01-02-20 6:46,,,,,,
956,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.49702273,77.0827055,31-01-20 17:12,,,,,,
957,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.49671335,77.0839326,01-02-20 6:47,,,,,,
958,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:45,,,,,,
959,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:46,,,,,,
960,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,31-01-20 14:03,,,,,,
961,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:47,0,0,01-02-20 6:47,,,,,,
962,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.43546632,77.04818853,31-01-20 14:03,,,,,,
963,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.49527758,77.08536488,01-02-20 6:46,,,,,,
964,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.49702123,77.0826357,01-02-20 6:46,,,,,,
965,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:47,28.4635522,77.50695962,01-02-20 5:13,,,,,,
966,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:47,,,,,,
967,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 5:13,,,,,,
968,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:46,,,,,,
969,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:47,,,,,,
970,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:45,,,,,,
971,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:47,,,,,,
972,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:46,,,,,,
973,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,31-01-20 17:12,,,,,,
974,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:47,Drive,38586,35.6,44,60,On
975,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:46,Idle,30857,0,100,140,Off
976,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:45,Idle,20283,0,100,140,Off
977,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:45,Idle,38022,0,100,140,Off
978,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:47,Idle,30538,0,100,139,Off
979,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:47,FC,28280,0,84,118,Off
980,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:45,Idle,31632,0,51,66,Off
981,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:47,Idle,32614,0,100,140,Off
982,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,31-01-20 17:12,Drive,29305,1,1,0,Off
983,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:47,,,01-02-20 6:25,,,,,,
984,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,31-01-20 14:03,Idle,32051,0,42,56,Off
985,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
986,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:46,Idle,22628,0,98,137,Off
987,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:46,Idle,21741,0,100,139,Off
988,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:46,FC,33000,0,99,138,Off
989,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:47,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
990,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.56172368,77.35008695,01-02-20 6:45,,,,,,
991,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.46433063,77.50894707,01-02-20 6:25,,,,,,
992,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.49601123,77.08426122,01-02-20 6:43,,,,,,
993,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.49718135,77.0828334,01-02-20 6:44,,,,,,
994,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:45,0,0,01-02-20 6:45,,,,,,
995,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.49671335,77.0839326,01-02-20 6:45,,,,,,
996,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.49702273,77.0827055,31-01-20 17:12,,,,,,
997,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.49682235,77.08269935,01-02-20 6:44,,,,,,
998,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:43,,,,,,
999,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:43,,,,,,
1000,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:45,,,,,,
1001,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,31-01-20 14:03,,,,,,
1002,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 5:13,,,,,,
1003,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:44,,,,,,
1004,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:44,,,,,,
1005,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:44,,,,,,
1006,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.49569108,77.08496838,01-02-20 6:43,,,,,,
1007,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:45,,,,,,
1008,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.43450358,77.10569995,01-02-20 6:45,,,,,,
1009,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.40968853,77.00043882,01-02-20 6:43,,,,,,
1010,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1011,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1012,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.49702123,77.0826357,01-02-20 6:44,,,,,,
1013,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,31-01-20 17:12,,,,,,
1014,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:44,,,,,,
1015,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:25,,,,,,
1016,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:43,,,,,,
1017,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:45,,,,,,
1018,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:45,,,01-02-20 6:45,,,,,,
1019,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:45,28.49527758,77.08536488,01-02-20 6:44,,,,,,
1020,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:43,Idle,20283,0,100,140,Off
1021,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:43,Idle,31632,0,51,66,Off
1022,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:45,FC,28280,0,83,116,Off
1023,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:44,Idle,22628,0,98,137,Off
1024,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1025,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1026,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:44,Idle,30857,0,100,140,Off
1027,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:43,Idle,38022,0,100,140,Off
1028,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:44,FC,33000,0,99,138,Off
1029,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:45,Idle,30538,0,100,139,Off
1030,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1031,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:44,Idle,21741,0,100,139,Off
1032,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:45,Idle,32614,0,100,140,Off
1033,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:45,Drive,38584,74.3,45,61,Off
1034,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:45,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
1035,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.46433063,77.50894707,01-02-20 6:25,,,,,,
1036,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.56449587,77.33537753,01-02-20 6:43,,,,,,
1037,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:42,,,,,,
1038,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.49601123,77.08426122,01-02-20 6:41,,,,,,
1039,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:41,,,,,,
1040,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:42,Idle,30857,0,100,140,Off
1041,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:25,,,,,,
1042,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:41,Idle,20283,0,100,140,Off
1043,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.49527758,77.08536488,01-02-20 6:42,,,,,,
1044,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:43,,,,,,
1045,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.49569108,77.08496838,01-02-20 6:41,,,,,,
1046,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:41,,,,,,
1047,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.49718135,77.0828334,01-02-20 6:42,,,,,,
1048,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:41,,,,,,
1049,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.49682235,77.08269935,01-02-20 6:42,,,,,,
1050,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:42,,,,,,
1051,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:43,,,,,,
1052,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.49671335,77.0839326,01-02-20 6:43,,,,,,
1053,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
1054,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:43,Drive,38582,8.5,47,64,Off
1055,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1056,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:43,0,0,01-02-20 6:43,,,,,,
1057,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 5:13,,,,,,
1058,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1059,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:43,,,,,,
1060,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1061,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:42,,,,,,
1062,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:41,Idle,38022,0,100,140,Off
1063,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:43,,,,,,
1064,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,01-02-20 6:42,,,,,,
1065,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,31-01-20 17:12,,,,,,
1066,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.43450358,77.10569995,01-02-20 6:43,,,,,,
1067,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.49702123,77.0826357,01-02-20 6:42,,,,,,
1068,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:43,28.40968827,77.0004379,01-02-20 6:41,,,,,,
1069,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:43,,,31-01-20 14:03,,,,,,
1070,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:41,Idle,31632,0,51,66,Off
1071,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:43,FC,28280,0,81,113,Off
1072,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:42,Idle,22628,0,98,137,Off
1073,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:42,FC,33000,0,99,138,Off
1074,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1075,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:43,Idle,32614,0,100,140,Off
1076,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:43,Idle,30538,0,100,139,Off
1077,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,01-02-20 6:42,Idle,21741,0,100,139,Off
1078,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1079,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:43,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1080,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:25,,,,,,
1081,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:41,,,,,,
1082,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
1083,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.49527758,77.08536488,01-02-20 6:40,,,,,,
1084,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:39,,,,,,
1085,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.49569108,77.08496838,01-02-20 6:39,,,,,,
1086,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:40,,,,,,
1087,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.46433063,77.50894707,01-02-20 6:25,,,,,,
1088,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.40968865,77.00043953,01-02-20 6:39,,,,,,
1089,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.56323287,77.33723772,01-02-20 6:41,,,,,,
1090,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:40,,,,,,
1091,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:41,Drive,38582,0,47,64,Off
1092,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:39,Idle,38022,0,100,140,Off
